,mileage_per_year,model_year,price,sold
898,19980,2003,47098.18,yes
899,22170,2007,68341.83,no
900,8864,2000,67102.04,no
901,13013,2001,74605.62,no
902,12550,2001,63034.22,yes
903,12765,2006,92265.13,no
904,18221,2001,48439.62,no
905,19846,2002,34519.9,yes
906,12668,2000,16465.29,yes
907,9427,2009,25203.52,yes
908,10820,2007,76870.85,no
909,12590,2011,96976.24,no
910,12722,2002,58494.81,yes
911,12644,2005,42059.07,yes
912,22475,2006,83687.69,no
913,10623,1998,78917.4,yes
914,12184,1999,57166.83,yes
915,13361,2014,69991.35,no
916,23623,2004,55854.88,no
917,12809,2008,32300.81,yes
918,10615,2011,90582.0,yes
919,14525,2011,44307.55,yes
920,5888,2007,95932.04,no
921,14945,2003,89718.57,yes
922,5625,2006,67155.02,no
923,12930,2008,39834.33,yes
924,10342,2002,111667.86,yes
925,8741,2005,74488.52,no
926,23676,2003,53082.76,no
927,10015,1998,53241.97,no
928,27865,2010,51258.26,yes
929,11378,1999,23224.9,yes
930,13416,2012,60247.18,yes
931,21371,2012,47526.35,no
932,9435,2000,93855.84,yes
933,13317,2002,108208.52,no
934,19102,2007,103034.32,yes
935,21274,2000,89397.22,yes
936,17894,2008,94265.92,no
937,16381,2001,69841.93,no
938,28383,2007,58362.96,yes
939,11108,1998,60808.2,yes
940,11070,2009,109228.42,yes
941,8099,2011,49220.32,no
942,9620,2005,47678.75,yes
943,15431,1999,71376.62,no
944,15264,2006,30603.41,yes
945,15027,2004,45297.62,yes
946,9789,1999,28143.69,yes
947,9265,2008,24023.83,yes
948,9984,2006,100720.95,yes
949,16899,2008,77894.24,no
950,14971,2000,33657.3,yes
951,20882,2009,81841.77,no
952,12049,2014,60055.7,no
953,10612,2009,66399.68,yes
954,16175,2000,76778.44,no
955,10812,2008,113106.14,no
956,24393,2004,51777.6,yes
957,17416,2014,98483.88,no
958,9094,1998,60188.5,yes
959,12656,2001,42276.11,no
960,17336,1998,74108.33,no
961,16802,2002,97417.17,no
962,8668,2013,110591.17,no
963,9183,2001,42187.07,no
964,8050,1998,8686.57,yes
965,13476,2006,40554.56,yes
966,14156,1998,10548.56,yes
967,19508,2007,59623.13,no
968,17506,2005,41681.49,yes
969,7699,2003,56038.41,yes
970,11297,2000,35681.76,yes
971,7397,1998,61663.32,yes
972,10080,2003,97004.52,no
973,8041,2003,63546.9,no
974,18269,2002,75596.63,no
975,11784,1999,99656.87,no
976,12983,2004,35677.38,yes
977,10996,2007,43915.0,yes
978,20580,2009,96230.76,no
979,15452,1998,106145.48,no
980,8123,1998,100400.57,no
981,11317,2009,102967.9,no
982,14854,2005,35686.44,yes
983,13276,2002,70628.8,yes
984,21482,1999,75515.34,no
985,21961,1999,64837.1,no
986,11862,2001,27515.9,yes
987,15645,1999,70650.39,no
988,10008,1998,87193.28,no
989,23361,1998,96358.8,no
990,10523,1998,101704.75,no
991,13229,2004,95819.37,no
992,12551,2002,54242.76,yes
993,13947,2011,85269.92,no
994,13391,2002,100759.3,yes
995,11960,2000,103527.2,yes
996,7939,1998,94273.58,no
997,9879,2011,79243.13,yes
998,19815,2002,81901.23,no
999,9459,2005,35434.16,yes
1000,8111,1999,78597.04,no
1001,19679,2005,54894.8,yes
1002,27190,2015,81065.04,no
1003,10668,2001,84230.59,no
1004,22011,1999,21423.47,yes
1005,21242,2008,42573.35,yes
1006,22652,1999,62793.49,no
1007,9952,2011,44969.24,yes
1008,16402,1999,63318.05,no
1009,10682,2002,49478.36,yes
1010,15927,2010,61203.45,no
1011,12619,2006,20508.03,yes
1012,12018,2017,57967.01,yes
1013,7653,2011,99433.39,yes
1014,10942,1999,56370.46,yes
1015,18881,2004,34440.02,yes
1016,9483,2008,54917.82,yes
1017,8526,2005,90130.0,no
1018,9678,2014,115291.4,yes
1019,10344,2002,57450.78,yes
1020,18116,2001,51998.31,yes
1021,16319,2000,58128.46,yes
1022,11409,2013,91693.16,yes
1023,9421,2008,87758.07,yes
1024,8598,2010,49967.6,no
1025,15309,2007,105056.21,yes
1026,14992,2002,35622.05,yes
1027,8265,2014,36205.68,yes
1028,12153,1999,53026.4,yes
1029,10535,2008,80506.81,no
1030,16190,2003,39939.68,yes
1031,13493,2011,73863.92,no
1032,18830,2004,37250.03,yes
1033,18697,1999,113671.21,no
1034,14927,1999,55863.48,yes
1035,16691,2011,91661.99,no
1036,23095,2005,77130.93,no
1037,28357,1998,74653.07,no
1038,11194,2004,102847.16,yes
1039,13022,2005,22140.09,yes
1040,23976,2004,89742.22,no
1041,12364,2012,75379.56,yes
1042,16227,2008,70158.7,no
1043,23549,2011,103514.79,yes
1044,31268,2008,27119.1,yes
1045,10512,1999,63750.99,no
1046,14432,2000,84316.15,yes
1047,8038,2013,75288.51,no
1048,13454,2007,49788.68,yes
1049,8385,2005,80719.44,no
1050,11174,2010,95186.14,no
1051,7815,1999,77413.32,no
1052,7351,2003,38694.33,yes
1053,10530,2008,48601.49,yes
1054,7260,2006,42258.54,yes
1055,17358,2015,107207.43,no
1056,13876,2004,46513.75,yes
1057,11540,2003,86456.42,no
1058,14160,2004,65633.67,no
1059,16162,2003,79544.84,no
1060,20670,2008,53038.34,no
1061,13276,2006,106620.66,yes
1062,31500,2015,109300.14,no
1063,15795,1999,67166.99,no
1064,22331,2002,25112.04,yes
1065,18524,2001,63001.45,no
1066,10086,2004,48404.02,yes
1067,18221,2014,33218.96,yes
1068,14599,2001,103206.91,yes
1069,17767,1999,41760.71,yes
1070,6050,2009,75099.59,no
1071,14736,2004,40506.47,yes
1072,19741,2001,92130.53,no
1073,21601,2000,62788.21,no
1074,16424,2011,41012.48,yes
1075,25135,2011,48566.33,yes
1076,13315,2006,99795.84,yes
1077,10967,2007,79744.27,no
1078,10524,2005,99763.6,yes
1079,18773,2011,49979.27,yes
1080,13123,2015,53177.21,no
1081,12858,2004,19864.0,yes
1082,22179,2001,82149.32,no
1083,13361,1999,47306.02,yes
1084,7896,2002,76803.04,yes
1085,24380,1998,99764.22,no
1086,16386,2014,66158.24,no
1087,12891,2013,56074.06,yes
1088,10699,1999,34577.13,yes
1089,8935,2002,107190.69,yes
1090,17885,2002,62413.9,no
1091,22819,2002,28720.22,yes
1092,17262,2000,86909.86,no
1093,19112,2001,37434.39,yes
1094,17756,2016,83205.39,no
1095,11022,2003,93192.73,yes
1096,18674,2009,103720.49,yes
1097,24691,1998,41478.58,yes
1098,13124,2001,41809.52,yes
1099,13444,2011,73078.21,yes
1100,10602,2003,27499.99,yes
1101,14794,2000,92680.66,yes
1102,7369,2002,86884.5,yes
1103,7804,2002,54644.38,yes
1104,14786,2001,70524.96,no
1105,10363,1998,41990.12,yes
1106,14739,2008,84495.47,no
1107,11444,1998,73752.64,yes
1108,18290,2002,71814.57,no
1109,19986,2005,82287.29,no
1110,20363,2002,60212.66,no
1111,10127,2010,69577.22,yes
1112,20660,2009,42972.59,yes
1113,13709,2006,108779.77,no
1114,11615,2004,111145.53,yes
1115,11617,2007,94155.74,no
1116,13224,2002,64696.69,yes
1117,19197,2000,76643.03,no
1118,12143,2002,82002.76,yes
1119,5537,2017,62032.92,yes
1120,28473,1998,88764.25,no
1121,14718,2001,43298.56,yes
1122,13411,2000,97270.65,no
1123,11975,1999,38924.56,yes
1124,5392,2004,53310.17,yes
1125,10738,2012,110193.45,no
1126,12117,2004,68947.67,no
1127,17537,2006,86198.42,no
1128,13350,2001,55614.57,no
1129,9326,2002,40233.3,yes
1130,26499,2002,55643.65,no
1131,16775,2001,46319.21,yes
1132,14853,2000,33498.54,yes
1133,15080,2000,22383.83,yes
1134,8272,2005,54277.35,yes
1135,17122,1998,90925.41,no
1136,17118,2003,70850.88,no
1137,10746,1998,20869.72,yes
1138,12622,2003,78153.71,no
1139,8451,2002,86381.14,no
1140,18377,2003,46586.74,no
1141,8693,2000,8243.8,yes
1142,16056,2002,89753.56,no
1143,9294,2002,81667.75,no
1144,6766,2003,79424.65,yes
1145,10382,2008,48978.88,yes
1146,21467,2003,49681.33,yes
1147,8468,2012,75489.49,yes
1148,9075,2005,77193.37,no
1149,15940,2011,84471.82,no
1150,10627,2010,108354.83,yes
1151,12635,2009,93446.26,no
1152,17104,1999,85496.21,no
1153,26035,2001,44475.17,yes
1154,16097,2000,89365.59,no
1155,16080,2006,43039.75,no
1156,10564,1999,41693.29,yes
1157,22523,2004,41085.9,yes
1158,15942,2011,97000.17,no
1159,11564,2005,83954.28,no
1160,8275,2007,86652.28,no
1161,13327,2009,65302.48,yes
1162,11060,2001,56703.28,yes
1163,14354,2009,39960.44,yes
1164,10494,1998,51861.22,yes
1165,27386,2009,92526.86,no
1166,19136,2000,49887.4,no
1167,22866,1999,47630.88,yes
1168,7186,2005,29607.09,yes
1169,13415,2014,55315.98,yes
1170,13203,2006,32344.52,yes
1171,8617,1998,56252.01,yes
1172,13577,1999,46716.0,yes
1173,13959,2008,32422.68,yes
1174,12262,2001,28275.36,yes
1175,18681,1998,48904.95,yes
1176,13019,2001,82852.26,no
1177,25083,2013,91791.08,no
1178,18755,1998,68809.44,no
1179,20763,1999,43561.22,yes
1180,10722,2000,83561.14,no
1181,13821,2000,4915.15,yes
1182,16385,2001,61668.25,no
1183,16033,2009,78825.5,no
1184,9972,2002,66553.31,no
1185,11545,2015,81649.21,yes
1186,14402,1998,70483.0,no
1187,7712,2011,101080.67,no
1188,15226,1999,57117.89,yes
1189,14072,2003,44153.81,yes
1190,15574,2008,95276.72,no
1191,22237,2000,74349.87,no
1192,22616,2005,55908.12,no
1193,10834,2003,25284.97,yes
1194,7946,2001,84567.64,yes
1195,23307,2013,71669.13,no
1196,17825,2005,57706.18,no
1197,15297,2000,53448.07,yes
1198,10070,2006,55514.12,yes
1199,12351,2005,58313.49,yes
1200,7471,2005,92872.94,yes
1201,13948,2002,80974.42,no
1202,12718,2003,14530.12,yes
1203,12271,2003,68962.35,no
1204,8891,2004,40387.48,yes
1205,13905,2000,51145.5,yes
1206,11429,1999,36824.83,yes
1207,11742,2002,75348.96,yes
1208,9872,2005,50971.03,yes
1209,16924,1999,28211.25,yes
1210,11036,1998,97211.67,yes
1211,9184,2010,45502.34,yes
1212,11643,2011,67249.47,no
1213,23318,2016,94990.17,no
1214,11573,2000,101916.21,yes
1215,9084,2005,38974.32,yes
1216,13012,2005,72781.72,yes
1217,13716,2001,75300.79,no
1218,9892,1999,87152.6,no
1219,13421,2004,88660.42,yes
1220,9875,2006,58874.6,no
1221,14433,2003,54395.82,yes
1222,12942,2001,74705.55,yes
1223,8232,2003,27962.94,yes
1224,9145,2012,47869.11,yes
1225,14441,2011,80903.22,no
1226,7654,1999,33463.5,yes
1227,9113,2011,115815.59,yes
1228,12143,2007,102146.56,no
1229,14407,2001,68763.17,no
1230,9350,2000,86235.49,yes
1231,13613,2010,89468.86,yes
1232,15543,1999,30266.4,yes
1233,20713,2009,81979.77,no
1234,11475,2007,76646.49,yes
1235,16201,2001,41608.23,yes
1236,8473,2012,99951.35,no
1237,20703,2008,93900.55,no
1238,10142,2010,68520.96,yes
1239,22271,2001,51648.55,yes
1240,11293,2005,87399.62,yes
1241,13242,2013,69127.22,yes
1242,20433,2003,42925.04,yes
1243,12618,2009,108375.54,yes
1244,17992,2001,59602.18,yes
1245,14914,2015,67426.06,yes
1246,19255,2007,71977.2,no
1247,8826,2002,48848.27,yes
1248,21516,2004,35169.94,yes
1249,14117,2016,109927.01,no
1250,13712,2003,53208.33,yes
1251,18096,1999,63979.91,no
1252,11138,2016,71872.7,yes
1253,16962,2007,40841.15,yes
1254,12237,1998,83668.67,yes
1255,11431,2007,63569.95,no
1256,11126,2001,18881.79,yes
1257,13074,2002,80609.54,no
1258,9753,2007,74300.13,no
1259,6773,2007,88600.58,yes
1260,26902,2002,39005.4,yes
1261,17765,1999,8306.22,yes
1262,12295,1998,73404.82,no
1263,16441,2003,84985.22,no
1264,13342,2003,86221.26,yes
1265,20887,2000,78978.89,no
1266,32244,2010,91505.64,no
1267,11892,2002,71017.17,yes
1268,17887,1998,64947.45,no
1269,11607,2010,87422.57,yes
1270,8559,1998,77154.03,no
1271,10822,1998,21821.53,yes
1272,14114,2001,65230.06,no
1273,17262,2002,53268.87,yes
1274,24077,2001,63916.36,no
1275,17004,2000,101219.99,no
1276,12373,1998,43573.8,yes
1277,22974,2001,37112.06,yes
1278,21152,2002,98751.05,no
1279,24094,1998,21467.96,yes
1280,15783,2001,56213.86,yes
1281,6058,2013,44277.78,yes
1282,17455,2011,31847.79,yes
1283,13188,2009,39623.84,yes
1284,18636,1998,86193.15,no
1285,28479,2003,64309.38,no
1286,11214,2006,110425.7,no
1287,18808,1998,46060.78,yes
1288,8047,2009,41428.46,yes
1289,16131,2005,96296.87,no
1290,24714,2012,61374.57,no
1291,22191,2007,95837.76,no
1292,9516,2006,72857.54,no
1293,22043,2010,85535.85,no
1294,9831,1998,49943.79,yes
1295,14716,1998,47931.79,yes
1296,16917,2013,108165.96,no
1297,28400,1998,91137.31,no
1298,22953,2009,79217.68,no
1299,15985,2004,77303.53,no
1300,9314,2003,31849.39,yes
1301,10134,2005,97757.39,yes
1302,10121,2012,86580.7,no
1303,25368,2000,85157.47,no
1304,7398,2006,103330.5,yes
1305,12203,2004,91351.77,no
1306,9829,1999,92352.86,no
1307,16768,2009,29982.14,yes
1308,10503,2007,35472.83,yes
1309,12592,2007,50000.23,yes
1310,20150,2007,103269.85,yes
1311,19456,2005,31177.41,yes
1312,13800,1998,87943.05,no
1313,20645,2008,111697.23,yes
1314,17998,2017,101381.07,no
1315,9547,2008,38779.38,yes
1316,11136,2008,55387.53,yes
1317,13321,2013,81830.71,yes
1318,11814,1998,82032.74,yes
1319,12977,2008,42798.19,yes
1320,15976,1998,70119.01,no
1321,7681,2003,100427.47,yes
1322,10451,1998,94193.57,yes
1323,10760,2000,89513.44,yes
1324,8088,2007,111904.27,yes
1325,15211,2005,19693.91,yes
1326,10912,2014,66841.71,no
1327,17043,2008,75396.39,no
1328,13221,2013,38228.22,yes
1329,5856,2010,62966.95,no
1330,11092,1998,55592.36,yes
1331,9157,2000,41088.66,yes
1332,13455,2002,25651.72,yes
1333,8773,2015,37259.5,yes
1334,19665,2009,84818.57,no
1335,19404,2002,23291.98,yes
1336,21254,1999,50665.52,yes
1337,11120,2002,82730.68,yes
1338,16095,2002,104198.63,yes
1339,7848,2003,66631.71,yes
1340,11006,2009,36748.82,yes
1341,16100,2002,68771.23,no
1342,26607,1999,67724.58,no
1343,7005,2000,27296.27,yes
1344,19004,2000,78497.57,no
1345,10725,2001,105664.81,yes
1346,16887,2001,31509.63,yes
1347,11976,2000,24828.16,yes
1348,12841,2006,75772.6,yes
1349,12809,2001,53621.98,yes
1350,21121,1999,30007.28,yes
1351,21759,2009,53401.99,no
1352,8730,2002,101963.33,no
1353,9599,1998,68959.95,no
1354,11114,1999,19093.59,yes
1355,16518,2008,96837.42,no
1356,15588,2001,35227.77,yes
1357,15018,1998,4804.11,yes
1358,19497,2007,55982.75,no
1359,4189,2003,48143.58,yes
1360,16966,2009,104790.32,yes
1361,11643,2012,39652.39,yes
1362,11411,2005,85108.93,no
1363,9962,2000,68848.02,yes
1364,12540,2001,55685.72,yes
1365,13087,2000,16053.99,yes
1366,8885,2000,61566.15,no
1367,16050,2002,76762.48,no
1368,9832,2011,81952.74,no
1369,10265,2004,86997.73,no
1370,14240,2015,42871.57,yes
1371,11374,1998,74459.05,no
1372,33669,2004,32955.73,yes
1373,20421,2014,106854.88,yes
1374,10335,2010,63250.05,yes
1375,23552,2003,85362.31,no
1376,7449,1998,38080.75,yes
1377,12077,2005,45418.09,no
1378,15628,2005,91600.66,no
1379,9540,2002,29252.65,yes
1380,20065,1998,55324.39,yes
1381,13939,2002,80521.99,no
1382,12973,2002,93156.31,yes
1383,23011,2007,44466.09,yes
1384,19996,2009,49914.02,yes
1385,11357,2003,60501.22,yes
1386,12175,2012,100065.2,yes
1387,13063,1999,10981.32,yes
1388,11041,1998,99940.88,no
1389,13688,2000,18644.99,yes
1390,11505,2005,56541.46,no
1391,13429,2009,60417.82,yes
1392,12692,1999,70449.22,yes
1393,19558,2008,83802.42,no
1394,12264,2000,40309.41,yes
1395,8242,2002,81505.98,yes
1396,6445,2012,79851.6,yes
1397,14827,1998,21285.89,yes
1398,11953,2013,57520.54,yes
1399,9364,2009,91993.47,no
1400,14687,2002,55727.82,no
1401,5165,2004,91250.5,no
1402,16458,2003,90058.35,no
1403,10959,2005,83707.02,no
1404,9808,2003,79590.58,no
1405,12319,2008,43418.21,yes
1406,5302,2014,38688.33,yes
1407,9153,2006,51222.57,yes
1408,14542,1998,39918.35,yes
1409,15582,2002,85735.87,no
1410,14246,2000,74214.0,no
1411,10053,2008,96918.87,no
1412,13657,2010,77336.38,no
1413,11955,2009,91627.57,yes
1414,12646,2008,95226.32,no
1415,9006,2002,69037.15,no
1416,24051,1999,59141.77,yes
1417,8231,2003,82374.95,no
1418,14579,1999,37290.9,yes
1419,12971,2006,108330.25,yes
1420,9473,2000,95511.85,no
1421,10689,2001,29667.92,yes
1422,21635,2003,65864.63,no
1423,17954,2003,61920.18,no
1424,34889,2001,63301.05,no
1425,8923,2001,34928.14,yes
1426,17583,2000,89910.65,no
1427,20806,1998,4361.57,yes
1428,15646,1998,62169.19,no
1429,14670,2014,90804.53,no
1430,17622,2015,83137.12,no
1431,13141,1998,113420.96,no
1432,23315,2013,106410.2,yes
1433,19620,2004,79414.32,no
1434,9777,2002,70993.48,no
1435,11574,2011,45331.47,no
1436,22333,2004,82348.02,no
1437,10501,2000,28773.99,yes
1438,14724,2013,50306.99,yes
1439,21327,2006,50443.27,yes
1440,4358,2005,77324.39,yes
1441,14422,1998,56420.28,yes
1442,14596,2005,97634.32,no
1443,7002,2001,47308.96,no
1444,15741,1998,72839.93,no
1445,11173,2016,43874.36,no
1446,13521,2010,100100.2,yes
1447,7600,2007,72140.26,no
1448,11464,2000,109251.52,no
1449,5578,2001,28217.52,yes
1450,10619,1998,38602.4,yes
1451,12143,2002,34675.72,yes
1452,12238,2000,71004.58,yes
1453,15811,2008,61929.79,no
1454,14875,1998,56083.64,yes
1455,19527,2000,96431.13,no
1456,28297,2008,47149.78,no
1457,13425,2004,81661.58,yes
1458,9264,2005,101898.02,yes
1459,18952,2009,53354.29,yes
1460,8569,2010,24340.38,yes
1461,20255,2002,79815.46,no
1462,15978,2000,61779.54,no
1463,9783,2003,62103.87,yes
1464,11580,1998,36703.53,yes
1465,17415,2007,48058.44,yes
1466,14078,2005,70633.1,yes
1467,11600,2011,55871.02,yes
1468,10628,1998,39691.88,yes
1469,19395,2005,81867.28,no
1470,15661,2002,112343.88,yes
1471,34137,1998,86535.16,no
1472,8884,2000,69770.4,no
1473,20699,2005,29440.56,yes
1474,22589,2005,76247.22,no
1475,15891,2000,68132.26,no
1476,9760,2007,68765.53,yes
1477,15942,2005,102024.92,no
1478,18394,1998,63542.9,no
1479,30104,2006,42413.2,yes
1480,12708,2002,46778.7,yes
1481,11639,2008,71421.62,no
1482,13099,1998,28583.85,yes
1483,10182,2005,32938.29,yes
1484,10208,2002,26813.2,yes
1485,7654,2008,71193.73,yes
1486,11185,2014,92821.44,no
1487,16907,2003,57145.76,no
1488,25416,2000,89656.84,no
1489,14406,2010,69662.91,yes
1490,19857,2007,95877.61,no
1491,2102,2011,56235.75,yes
1492,8566,2009,25649.33,yes
1493,10446,2000,100001.14,yes
1494,14306,2010,108125.03,yes
1495,20513,2000,75821.29,no
1496,12189,2000,78505.12,yes
1497,14957,2010,73498.68,no
1498,21117,2005,68659.54,no
1499,17675,2001,65492.99,no
1500,19899,1998,41554.98,yes
1501,19576,2005,72151.58,no
1502,11862,2001,107803.12,yes
1503,16952,2001,34379.5,yes
1504,18237,2004,36282.56,yes
1505,11528,2003,34617.19,yes
1506,22786,2006,87896.31,no
1507,15807,2012,33808.02,yes
1508,18428,2000,79115.78,no
1509,7044,2002,57031.56,yes
1510,15519,2001,65244.16,no
1511,18019,2011,69321.14,no
1512,11328,1999,54838.69,no
1513,8215,2010,84411.52,no
1514,9470,1998,23222.48,yes
1515,10945,2003,68428.16,no
1516,14743,2001,86684.16,yes
1517,15649,2012,96825.19,no
1518,13123,2001,51647.99,yes
1519,26013,2008,57542.36,no
1520,7146,2006,64212.71,no
1521,10061,2000,67091.4,yes
1522,11932,2002,80151.25,no
1523,14223,2007,110449.62,yes
1524,10244,2005,98013.3,no
1525,12282,2009,95504.92,no
1526,15861,2012,107340.7,no
1527,9710,2009,90017.47,no
1528,12727,2007,92893.33,no
1529,17909,1998,46326.51,yes
1530,19389,1998,67440.39,no
1531,19828,2001,86246.27,no
1532,16417,2006,47614.18,no
1533,14122,2006,55452.88,no
1534,12784,2000,81076.3,no
1535,9736,2007,24550.64,yes
1536,19735,1998,104913.83,yes
1537,16673,2000,9595.83,yes
1538,26608,2002,78530.24,no
1539,10959,2011,30112.99,yes
1540,19147,2000,55222.31,yes
1541,20936,2015,112833.53,yes
1542,14926,2006,58095.61,no
1543,16391,1998,32638.06,yes
1544,9734,2002,33522.5,yes
1545,11712,2012,66295.64,no
1546,6740,2002,39236.86,yes
1547,13166,1998,59884.42,yes
1548,12354,2006,112353.43,no
1549,14238,2005,85773.48,yes
1550,12636,2003,11991.62,yes
1551,17370,2008,71615.86,no
1552,19088,2000,89228.48,no
1553,15264,2001,31325.38,yes
1554,10393,2006,60405.02,no
1555,22579,2007,29106.27,yes
1556,12163,2015,52514.49,yes
1557,21075,2004,96408.87,no
1558,14024,2004,96690.85,no
1559,8806,2000,28938.04,yes
1560,16802,2002,87290.64,no
1561,14921,2007,35260.41,yes
1562,11453,2012,85543.34,no
1563,7523,2008,34514.62,yes
1564,11241,2001,51012.52,yes
1565,9240,2016,58838.82,yes
1566,14162,2013,40384.93,yes
1567,11365,2006,52228.68,no
1568,16724,2000,32272.53,yes
1569,21683,2006,47829.89,yes
1570,17723,2003,49480.69,yes
1571,12206,1998,97571.26,yes
1572,10389,2011,51368.95,no
1573,9967,2000,18483.25,yes
1574,14305,2012,58658.49,yes
1575,10888,2007,41637.45,yes
1576,10793,2005,83844.43,yes
1577,7499,1999,47517.26,yes
1578,12687,2001,97892.15,yes
1579,17626,2003,81389.27,no
1580,11837,1998,2789.88,yes
1581,15409,2017,81359.97,no
1582,11263,1999,103815.34,yes
1583,15608,1999,74884.92,no
1584,9226,2001,61092.12,no
1585,19413,2010,98623.84,no
1586,9571,2006,77959.57,no
1587,11841,2010,80890.99,yes
1588,11391,2004,91252.99,yes
1589,16446,2003,88513.57,no
1590,10590,2000,55441.73,no
1591,18972,2002,86376.64,no
1592,20273,2005,52641.19,no
1593,15030,2005,78059.2,no
1594,3868,2011,79237.06,no
1595,11447,2005,86603.8,no
1596,11069,2014,109757.85,no
1597,12284,2008,46433.89,no
1598,8896,2001,107353.41,yes
1599,12884,2002,75864.37,no
1600,20159,2003,44353.48,yes
1601,12152,2002,36064.9,yes
1602,15965,2013,48732.3,yes
1603,20133,2005,54333.88,yes
1604,12415,1999,19161.17,yes
1605,19252,2002,42734.57,yes
1606,15860,1998,30900.69,yes
1607,9934,2014,40733.03,yes
1608,15359,2005,88227.05,no
1609,11838,2005,41243.13,yes
1610,17965,2013,66631.83,no
1611,18478,2000,57171.68,yes
1612,17109,2004,59515.98,yes
1613,15847,2000,51513.8,yes
1614,13449,1998,24210.86,yes
1615,12963,2000,97426.89,no
1616,12205,2007,118683.88,no
1617,10271,2007,75090.56,yes
1618,17705,1998,58408.8,yes
1619,13101,2013,78146.07,no
1620,17572,2004,66179.15,no
1621,21870,2006,66789.62,no
1622,15325,2005,46603.46,yes
1623,15617,1998,86698.64,no
1624,17635,2003,67786.04,no
1625,16985,1998,35854.61,yes
1626,12860,2016,78687.84,yes
